movie_code,movie_name,screen_national,sales_national,audience_national,production_year,release_date,running_time,age_restriction,rate_cgv,comment_cgv,rate_naver,comment_naver,synopsis
1000032,범죄도시,1315,56077813249,6851297,2017,20171003,121,19세관람가(청소년관람불가),98.0,123596,7.4,2421,"“오늘 밤, 다 쓸어버린다!”2004년 서울…하얼빈에서 넘어와 단숨에 기존 조직들을 장악하고 가장 강력한 세력인 춘식이파 보스 ‘황사장(조재윤 분)’까지 위협하며 도시 일대의 최강자로 급부상한 신흥범죄조직의 악랄한 보스 ‘장첸(윤계상 분)’. 대한민국을 뒤흔든 ‘장첸(윤계상 분)’ 일당을 잡기 위해 오직 주먹 한방으로 도시의 평화를 유지해 온 괴물형사 ‘마석도(마동석 분)’와 인간미 넘치는 든든한 리더 ‘전일만(최귀화 분)’ 반장이 이끄는 강력반은 나쁜 놈들을 한방에 쓸어버릴 끝.짱.나.는. 작전을 세우는데…통쾌하고! 화끈하고! 살벌하게!올 추석, 나쁜 놈들 때려잡는 강력반 형사들의 ‘조폭소탕작전’이 시작된다!"
1000033,곡성,1485,55853108382,6878264,2015,20160511,156,15세관람가,86.0,106408,8.22,16782,"낯선 외지인이 나타난 후 벌어지는 의문의 연쇄 사건들로 마을이 발칵 뒤집힌다. 경찰은 집단 야생 버섯 중독으로 잠정적 결론을 내리지만 모든 사건의 원인이 그 외지인 때문이라는 소문과 의심이 걷잡을 수 없이 퍼져 나간다. 경찰 ‘종구’(곽도원)는 현장을 목격했다는 여인 ‘무명’(천우희)을 만나면서 외지인에 대한 소문을 확신하기 시작한다. 딸 ‘효진’이 피해자들과 비슷한 증상으로 아파오기 시작하자 다급해진 ‘종구’. 외지인을 찾아 난동을 부리고, 무속인 ‘일광’(황정민)을 불러 들이는데..."
1000034,인천상륙작전,1049,55101410303,7049643,2016,20160727,120,12세관람가,90.0,89933,8.55,15609,"1950년 6월 25일 북한의 기습 남침으로 불과 사흘 만에 서울 함락, 한 달 만에 낙동강 지역을 제외한 한반도 전 지역을 빼앗기게 된 대한민국. 국제연합군 최고사령관 ‘더글라스 맥아더’(리암 니슨)는 모두의 반대 속 인천상륙작전을 계획한다. 성공확률 5000:1, 불가능에 가까운 작전. 이를 가능케 하는 것은 단 하나, 인천으로 가는 길이 확보되어야 하는 것뿐이다.   맥아더의 지시로 대북 첩보작전 ‘X-RAY’에 투입된 해군 첩보부대 대위 ‘장학수’(이정재)는 북한군으로 위장 잠입해 인천 내 동태를 살피며 정보를 수집하기 시작한다.  하지만 인천 방어사령관 ‘림계진’(이범수)에 의해 정체가 발각되는 위기에 놓인 가운데 ‘장학수’와 그의 부대원들은 전세를 바꿀 단 한번의 기회, 단 하루의 작전을 위해 인천상륙 함대를 유도하는 위험천만한 임무에 나서는데...  역사를 바꾼 비밀 연합작전 그 시작은 바로 그들이었다!"
1000035,군함도,2027,50510565168,6592151,2017,20170726,132,15세관람가,86.0,93143,7.36,9024,"1945년 일제강점기. 경성 반도호텔 악단장 ‘강옥’(황정민)과 그의 하나뿐인 딸 ‘소희’(김수안). 그리고 종로 일대를 주름잡던 주먹 ‘칠성’(소지섭), 일제 치하에서 온갖 고초를 겪어온 ‘말년’(이정현) 등 각기 다른 사연을 품은 조선인들이 일본에서 돈을 벌 수 있다는 말에 속아 군함도로 향한다. 하지만 그들이 함께 탄 배가 도착한 곳은 조선인들을 강제 징용해 노동자로 착취하고 있던 ‘지옥섬’ 군함도였다. 영문도 모른 채 끌려온 조선인들이 해저 1,000 미터 깊이의 막장 속에서 매일 가스 폭발의 위험을 감수하며 노역해야 하는 군함도. 강옥은 어떻게 하든 일본인 관리의 비위를 맞춰 딸 소희만이라도 지키기 위해 온갖 수를 다하고, 칠성과 말년은 각자의 방식으로 고통스런 하루하루를 견뎌낸다. 한편 전쟁이 막바지로 치닫자 광복군 소속 OSS 요원 ‘무영’(송중기)은 독립운동의 주요인사 구출 작전을 지시 받고 군함도에 잠입한다. 일본 전역에 미국의 폭격이 시작되고 일본의 패색이 짙어지자 일본은 군함도에서 조선인에게 저지른 모든 만행을 은폐하기 위해 조선인들을 갱도에 가둔 채 폭파하려고 한다. 이를 눈치 챈 무영은, 강옥, 칠성, 말년을 비롯한 조선인 모두와 군함도를 빠져나가기로 결심하는데...!지옥섬 군함도, 조선인들의 목숨을 건 탈출이 시작된다!"
1000036,밀수,1932,49685009003,5143219,2023,20230726,129,15세관람가,94.0,40457,7.92,2479,"열길 물속은 알아도 한길 사람 속은 모른다!평화롭던 바닷가 마을 군천에 화학 공장이 들어서면서 하루아침에 일자리를 잃은 해녀들.먹고 살기 위한 방법을 찾던 승부사 '춘자'(김혜수)는 바다 속에 던진 물건을 건져 올리기만 하면 큰돈을 벌 수 있다는 밀수의 세계를 알게 되고 해녀들의 리더 '진숙'(염정아)에게 솔깃한 제안을 한다.위험한 일임을 알면서도 생계를 위해 과감히 결단을 내린 해녀 '진숙'은 전국구 밀수왕 '권 상사'를 만나게 되면서 확 커진 밀수판에 본격적으로 빠지게 된다.그러던 어느 날, 일확천금을 얻을 수 있는 일생일대의 기회가 찾아오고 사람들은 서로를 속고 속이며 거대한 밀수판 속으로 휩쓸려 들어가기 시작하는데...물길을 아는 자가 돈길의 주인이 된다!"
1000037,사도,1210,48842902501,6246849,2015,20150916,125,12세관람가,91.0,84232,8.49,9506,"“잘하자. 자식이 잘 해야 애비가 산다!”재위기간 내내 왕위계승 정통성 논란에 시달린 영조는 학문과 예법에 있어 완벽한 왕이 되기 위해 끊임없는 노력을 기울인다. 뒤늦게 얻은 귀한 아들 세자만은 모두에게 인정받는 왕이 되길 바랐지만기대와 달리 어긋나는 세자에게 실망하게 된다. “언제부터 나를 세자로 생각하고, 또 자식으로 생각했소!”어린 시절 남다른 총명함으로 아버지 영조의 기쁨이 된 아들.아버지와 달리 예술과 무예에 뛰어나고 자유분방한 기질을 지닌 사도는영조의 바람대로 완벽한 세자가 되고 싶었지만자신의 진심을 몰라주고 다그치기만 하는 아버지를 점점 원망하게 된다. 왕과 세자로 만나 아버지와 아들의 연을 잇지 못한 운명,역사상 가장 비극적인 가족사가 시작된다."
1000038,안시성,1540,46335334026,5440186,2018,20180919,135,12세관람가,94.0,78408,8.64,10418,"우리는 물러서는 법을 배우지 못했다! 우리는 무릎 꿇는 법을 배우지 못했다! 우리는 항복이라는 걸 배우지 못했다!천하를 손에 넣으려는 당 태종은 수십만 대군을 동원해 고구려의 변방 안시성을 침공한다.20만 당나라 최강 대군 VS 5천명의 안시성 군사들.40배의 전력 차이에도 불구하고, 안시성 성주 양만춘과 전사들은 당나라에 맞서 싸우기로 결심하는데…동아시아 역사상 가장 위대한 승리를 이끈 안시성 전투가 시작된다!"
1000039,연평해전,1013,45560620330,6043458,2015,20150624,130,12세관람가,92.0,55387,9.14,6499,"한일 월드컵의 열기로 뜨거웠던 2002년 6월 연평해전 에서 해군 출신 아버지의 자랑스러운 아들이자, 참수리 357호 정장 ‘윤영하’ 대위  연평해전 에서 아내의 든든한 남편이자, 참수리 357호 조타장 ‘한상국’ 하사 연평해전 에서 어머니의 하나뿐인 아들이자, 참수리 357호 의무병 ‘박동혁’ 상병참수리 357호 대원들은 실전을 방불케 하는 고된 훈련 속에 서로를 의지하며 가족 같은 존재가 되어간다.무더운 여름과 함께 월드컵의 함성이 뜨거워지는 가운데, 한국과 터키의 3, 4위전 경기가 열리던 그날 서해 바다 한 가운데에 포성이 울리는데…"
1000040,노량: 죽음의 바다,2196,45008260375,4573398,2022,20231220,153,12세관람가,93.0,29022,8.21,1930,"임진왜란 발발로부터 7년이 지난 1598년 12월.이순신(김윤석)은 왜군의 수장이던 도요토미 히데요시가 갑작스럽게 사망한 뒤 왜군들이 조선에서 황급히 퇴각하려 한다는 것을 알게 된다.“절대 이렇게 전쟁을 끝내서는 안 된다”왜군을 완벽하게 섬멸하는 것이 이 전쟁을 올바르게 끝나는 것이라 생각한 이순신은 명나라와 조명연합함대를 꾸려 왜군의 퇴각로를 막고 적들을 섬멸하기로 결심한다.하지만 왜군의 뇌물 공세에 넘어간 명나라 도독 진린(정재영)은 왜군에게 퇴로를 열어주려 하고, 설상가상으로 왜군 수장인 시마즈(백윤식)의 살마군까지 왜군의 퇴각을 돕기 위해 노량으로 향하는데…2023년 12월, 모두를 압도할 최후의 전투가 시작된다!"
1000041,헌트,1625,44573032153,4350029,2022,20220810,125,15세관람가,95.0,39369,8.39,3298,"조직 내 숨어든 스파이를 색출하라!‘사냥꾼’이 될 것인가, ‘사냥감’이 될 것인가!망명을 신청한 북한 고위 관리를 통해 정보를 입수한 안기부 해외팀 ‘박평호’(이정재)와 국내팀 ‘김정도’(정우성)는 조직 내 숨어든 스파이 ‘동림’ 색출 작전을 시작한다.스파이를 통해 일급 기밀사항들이 유출되어 위기를 맞게 되자 날 선 대립과 경쟁 속, 해외팀과 국내팀은 상대를 용의선상에 올려두고 조사에 박차를 가한다.찾아내지 못하면 스파이로 지목이 될 위기의 상황, 서로를 향해 맹렬한 추적을 펼치던 ‘박평호’와 ‘김정도’는 감춰진 실체에 다가서게 되고, 마침내 ‘대한민국 1호 암살 작전’이라는 거대한 사건과 직면하게 되는데……하나의 목표, 두 개의 총구의심과 경계 속 두 남자의 신념을 건 작전이 시작된다"
1000042,완벽한 타인,1313,44356752474,5294119,2018,20181031,115,15세관람가,96.0,80800,9.08,9380,"우리 게임 한 번 해볼까? 다들 핸드폰 올려봐저녁 먹는 동안 오는 모든 걸 공유하는 거야전화, 문자, 카톡, 이메일 할 것 없이 싹!오랜만의 커플 모임에서 한 명이 게임을 제안한다.바로 각자의 핸드폰을 테이블 위에 올려두고 통화 내용부터 문자와 이메일까지 모두 공유하자고 한 것.흔쾌히 게임을 시작하게 된 이들의 비밀이 핸드폰을 통해 들통나면서 처음 게임을 제안했던 것과는 전혀 다른 상상치 못한 결말로 흘러가는데….상상한 모든 예측이 빗나간다!"
1000043,덕혜옹주,964,44344141109,5593551,2016,20160803,127,12세관람가,95.0,80673,8.72,11983,"역사가 잊고 나라가 감췄던 대한제국의 마지막 황녀! 고종황제(백윤식)의 외동딸로 태어나 대한제국의 사랑을 받은 덕혜옹주(손예진). 전국민의 애정 속에 그녀가 독립 운동의 구심점으로 성장하려는 조짐이 보이자, 일제는 만 13세의 어린 덕혜옹주를 강제 일본 유학길에 오르게 한다. 매일같이 고국 땅을 그리워하며 살아가던 덕혜옹주 앞에 어린 시절 친구로 지냈던 장한(박해일)이 나타나고, 덕혜옹주와 그녀를 둘러싼 사람들은 대한제국의 독립을 위한 비밀스러운 임무를 시작하는데..."
1000044,청년경찰,1102,44241099316,5636259,2017,20170809,108,15세관람가,97.0,88822,9.03,7496,"현장경험 전무, 수사는 책으로 배웠다!“그냥 우리가 잡아볼게요”의욕충만 경찰대생 기준(박서준) X 이론백단 경찰대생 희열(강하늘)둘도 없는 친구인 두 사람은 외출을 나왔다 우연히 납치 사건을 목격하게 된다.목격자는 오직 두 사람 뿐! 기준과 희열은 학교에서 배운 대로 지체 없이 경찰에 신고한다.하지만 복잡한 절차와 부족한 증거로 수사는 전혀 진행될 기미가 보이지 않는 상황!1분 1초가 급박한 상황에서 아까운 시간만 흘러가자, 기준과 희열은 직접 발로 뛰는 수사에 나서기로 하고예측 불가능한 상황을 마주하게 되는데…전공지식 총동원! 파릇파릇한 놈들의 혈기왕성 실전수사가 시작된다!"
1000045,더 킹,1310,43486078535,5316325,2016,20170118,157,15세관람가,93.0,22295,8.39,9979,"대한민국의 왕은 누구인가?무소불위 권력을 쥐고 폼 나게 살고 싶었던 태수는 우여곡절 끝에 권력의 설계자 한강식을 만나 핵심 라인을 타고 승승장구 하게 된다정권이 교체되는 중요한 시기, 새로운 판을 짜며 기회를 노리던 이들 앞에 예상치 못한 위기가 닥치는데…2017년, 대한민국이 속 시원하게 뒤집힌다!"
1000046,독전,1357,43484892913,5063620,2018,20180522,123,15세관람가,93.0,82590,0.0,,"아시아 최대 마약 조직, 실체 없는 적을 추적하라!의문의 폭발 사고 후, 오랫동안 마약 조직을 추적해온 형사 ‘원호’(조진웅)의 앞에 조직의 후견인 ‘오연옥’(김성령)과 버림받은 조직원 ‘락’(류준열)이 나타난다.그들의 도움으로 아시아 마약 시장의 거물 ‘진하림’(김주혁)과 조직의 숨겨진 인물 ‘브라이언’(차승원)을 만나게 되면서 그 실체에 대한 결정적 단서를 잡게 되는데… 끝까지 의심하라!독한 자들의 전쟁이 시작된다!"
1000047,파일럿,1956,43204079201,4718036,2023,20240731,111,12세이상관람가,92.0,25805,7.43,1909,"하루 아침에 인생 추락한 스타 파일럿제 2의 인생 이륙 준비 중!최고의 비행 실력을 갖춘 스타 파일럿이자 뜨거운 인기로 유명 TV쇼에도 출연할 만큼 고공행진 하던 한정우(조정석)는 순간의 잘못으로 하루아침에 모든 것을 잃고 실직까지 하게 된다.블랙 리스트에 오른 그를 다시 받아줄 항공사는 어느 곳도 없었고 궁지에 몰린 한정우는 여동생의 신분으로 완벽히 변신, 마침내 재취업에 성공한다.그러나 기쁨도 잠시! 또다시 예상치 못한 난관에 부딪히게 되는데…인생 순항을 꿈꾸던 그의 삶은 무사히 이륙할 수 있을까?"
