movie_code,movie_name,distributor,screen_national,sales_national,audience_national,production_year,release_date,director,actor,production_company,genre,length,age_restriction,sales_01,audience_01,screen_01,sales_02,audience_02,screen_02,sales_03,audience_03,screen_03,sales_04,audience_04,screen_04,sales_05,audience_05,screen_05,sales_06,audience_06,screen_06,sales_07,audience_07,screen_07,sales_08,audience_08,screen_08,sales_09,audience_09,screen_09,sales_10,audience_10,screen_10,rate_cgv,comment_cgv,rate_naver,comment_naver,synopsis
1000077,끝까지 간다,(주)쇼박스,645,"27,006,007,900","3,450,143",2013,20140529,김성훈,이선균 | 조진웅 | 신정근 | 정만식 | 신동미 | 화학류,"에이디사공육,㈜다세포클럽","드라마,액션,범죄",111,15세관람가,"590,812,000","79,698","3,216","840,713,400","107,280","3,271","1,788,757,000","222,279","3,430","1,698,652,000","208,827","3,268","609,470,600","81,305","3,172","626,695,600","84,735","2,588","1,091,990,500","138,267","1,868","713,963,400","96,532","1,935","1,397,842,500","176,875","2,097","1,350,514,700","168,728","2,194",94.0%,"66,329",8.83,"3,204","완벽하게 숨긴 줄 알았다…! 어머니의 장례식 날, 급한 연락을 받고 경찰서로 향하던 형사 '고건수'(이선균). 아내의 이혼 통보, 갑작스런 내사 소식까지, 스트레스 폭발 직전의 건수는 실수로 사람을 치는 사고를 일으키고 만다.  되돌릴 수 없는 상황! 어떻게든 모면해야 하는 건수는누구도 찾을 수 없는 곳, 바로 어머니의 관 속에 시체를 숨긴다.   끝났다고 생각한 순간, 놈이 나타났다!하지만 곧 경찰 내부에서 실종 및 뺑소니 사건에 대한 수사가 시작되고범인이 다름아닌 자기 자신인 건수는 이를 은폐하기 위해 애쓴다. 그러던 어느 날, 사건의 모든 걸 알고 있다는 정체불명의 목격자 '박창민'(조진웅)이 등장하고,목적을 감춘 채 건수를 조여오는 창민의 협박 속  건수의 상황은 예측할 수 없는 위기로 치달아 가는데…! 절체절명 형사의 마지막 반격되돌릴 수 없다면, 끝까지 간다!"
1000078,탐정: 리턴즈,(주)씨제이이엔엠,"1,041","26,865,721,678","3,148,038",2018,20180600,이언희,권상우 | 성동일 | 이광수 | 서영희 | 남명렬 | 나규비,㈜크리픽쳐스,"코메디,범죄",117,15세관람가,"2,043,182,700","235,184","4,887","740,120,400","92,253","4,809","1,119,554,026","127,030","4,879","2,578,455,044","288,726","5,044","2,424,745,900","271,180","5,023","592,291,300","73,793","4,824","767,553,100","95,060","5,035","840,514,500","105,042","5,085","821,960,100","101,536","4,716","1,174,891,948","131,759","5,008",96.0%,"53,105",8.99,"3,648","대한민국 최초 탐정사무소 신!장!개!업! 전국민을 웃긴 추리 콤비 ‘혹’ 달고 돌아왔다!역대급 미제사건을 해결한 추리 콤비, 셜록 덕후 만화방 주인 ‘강대만’(권상우)과 광역수사대 레전드 형사 ‘노태수’(성동일)! 드디어 대한민국 최초 탐정사무소를 개업하고, 전직 사이버 수사대 에이스 ‘여치’(이광수)까지 영입하며 탐정으로서의 첫 발을 내딛는다. 하지만 꿈과 현실은 다른 법! 기다리는 사건 대신 파리만 날리고, 생활비 압박에 결국 경찰서까지 찾아가 몰래 영업을 뛰기 시작한다.  드디어 기다림 끝에 찾아온 첫 의뢰인. 게다가 성공보수는 무려 5천만원!  자신만만하게 사건을 받아 든 세 사람은 파헤칠수록 꼬리에 꼬리를 무는 의심스러운 증거들로 혼란에 빠지기 시작하는데…   우리가 가는 길 미제사건이란 없다"
1000079,하얼빈,(주)씨제이이엔엠,"2,125","26,249,028,320","2,755,236",2024,20241224,우민호,현빈 | 박정민 | 조우진 | 전여빈 | 이동욱 | 안병우,하이브미디어코프,"액션,드라마,스릴러",114,15세이상관람가,"3,571,756,130","381,521","10,143","8,312,204,470","847,790","9,859","1,896,705,270","227,461","9,179","1,882,760,570","196,103","9,378","3,697,331,050","376,363","9,364","3,238,004,550","331,381","8,987","1,459,225,500","157,539","8,441","1,948,604,780","212,397","6,995","3,290,065,760","340,484","6,323","850,528,040","92,862","5,932",90.0%,"29,169",8.08,"2,589","1908년 함경북도 신아산에서 안중근이 이끄는 독립군들은 일본군과의 전투에서 큰 승리를 거둔다.대한의군 참모중장 안중근은 만국공법에 따라 전쟁포로인 일본인들을 풀어주게 되고, 이 사건으로 인해 독립군 사이에서는 안중근에 대한 의심과 함께 균열이 일기 시작한다.1년 후, 블라디보스토크에는 안중근을 비롯해 우덕순, 김상현, 공부인, 최재형, 이창섭 등 빼앗긴 나라를 되찾기 위해 마음을 함께하는 이들이 모이게 된다.이토 히로부미가 러시아와 협상을 위해 하얼빈으로 향한다는 소식을 접한 안중근과 독립군들은 하얼빈으로 향하고, 내부에서 새어 나간 이들의 작전 내용을 입수한 일본군들의 추격이 시작되는데…진심과 의심 사이,우리는 반드시 하얼빈으로 간다"
1000080,아이 캔 스피크,"(주)마노엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스","1,140","25,532,214,986","3,280,243",2017,20170921,김현석,나문희 | 이제훈 | 박철민 | 염혜란 | 이상희 | 캐스팅,㈜영화사 시선,"코메디,드라마",119,12세관람가,"634,048,900","87,136","5,100","977,151,436","121,355","5,342","1,998,688,724","242,986","6,123","1,999,592,600","243,340","5,987","634,330,300","87,182","5,388","627,873,600","87,456","5,411","728,527,400","126,570","3,952","518,518,100","72,396","3,969","928,975,874","119,762","4,219","1,614,206,780","202,900","4,303",99.0%,"65,830",9.24,"4,381","꼭…하고 싶은 말이 있고, 듣고 싶은 말이 있다!온 동네를 휘저으며 무려 8천 건에 달하는 민원을 넣어 도깨비 할매라고 불리는 ‘옥분’. 20여 년간 누구도 막을 수 없었던 그녀 앞에 원칙주의 9급 공무원 ‘민재’가 나타나면서 팽팽한 긴장감이 흐른다. 민원 접수만큼이나 열심히 공부하던 영어가 좀처럼 늘지 않아 의기소침한 ‘옥분’은 원어민 수준의 영어를 구사하는 ‘민재’를 본 후 선생님이 되어 달라며 시간과 장소를 불문하고 부탁하기에 이른다. 둘만의 특별한 거래를 통해 결코 어울리지 않을 것 같았던 두 사람의 영어 수업이 시작되고, 함께하는 시간이 계속 될수록 서로를 이해하고 소통하게 되면서 친구이자 가족이 되어 간다. ‘옥분’이 영어 공부에 매달리는 이유가 내내 궁금하던 ‘민재’는 어느 날, 그녀가 영어로 꼭 하고 싶은 말이 있다는 것을 알게 되는데..."
1000081,가장 보통의 연애,(주)넥스트엔터테인먼트월드(NEW),"1,073","24,822,316,930","2,917,213",2019,20191002,김한결,김래원 | 공효진 | 강기영 | 정웅인 | 장소연 | 추병현,영화사 집,"멜로/로맨스,코메디",110,15세관람가,"1,152,655,840","145,572","4,912","2,460,434,860","285,221","5,191","1,379,397,690","160,548","5,255","2,160,063,360","247,282","5,303","1,901,195,630","216,971","5,200","794,886,970","98,738","5,012","1,009,698,620","125,747","5,126","1,849,710,260","214,444","4,102","601,582,020","75,050","4,010","937,691,150","108,786","4,340",95.0%,"57,804",8.54,"1,265","헤어진 여친에 미련을 못 버린 ‘재훈’(김래원). 여느 때처럼 숙취로 시작한 아침, 모르는 번호의 누군가와 밤새 2시간이나 통화한 기록을 발견하게 되고 그 상대가 바로! 통성명한지 24시간도 채 되지 않은 직장 동료 ‘선영’임을 알게 된다. 남친과 뒤끝 있는 이별 중인 ‘선영’(공효진). 새로운 회사로 출근한 첫날, 할말 못할 말 쏟아내며 남친과 헤어지던 현장에 하필이면! 같은 직장의 ‘재훈’이 있던 것을 알게 된다. 만난지 하루만에 일보다 서로의 연애사를 더 잘 알게 된 두 사람. 하지만 미묘한 긴장과 어색함도 잠시 ‘한심하다’, ‘어이없다’ 부딪히면서도 마음이 쓰이는 건 왜 그럴까?"
1000082,탈주,메가박스중앙(주) 플러스엠 엔터테인먼트,"1,234","24,102,444,596","2,547,035",2024,20240703,이종필,이제훈 | 구교환 | 홍사빈 | 서현우 | 이성욱 | 안문주,더 램프,"액션,드라마",94,12세관람가,"1,028,664,438","112,667","6,090","736,813,734","80,960","5,899","1,039,459,602","110,013","5,826","2,112,418,912","222,064","5,215","1,882,163,253","197,022","4,968","645,067,068","69,083","4,970","604,263,538","65,096","4,991","615,135,084","66,612","4,830","531,915,429","57,662","4,789","572,247,183","60,050","3,415",,17,7.82,"1,579","“내 앞 길 내가 정했습니다”휴전선 인근 북한 최전방 군부대.10년 만기 제대를 앞둔 중사 ‘규남’(이제훈)은 미래를 선택할 수 없는 북을 벗어나 원하는 것을 해 볼 수 있는 철책 너머로의 탈주를 준비한다.그러나, ‘규남’의 계획을 알아챈 하급 병사 ‘동혁’(홍사빈)이 먼저 탈주를 시도하고, 말리려던 ‘규남’까지 졸지에 탈주병으로 체포된다.“허튼 생각 말고 받아들여. 이것이 니 운명이야”탈주병 조사를 위해 부대로 온 보위부 소좌 ‘현상’(구교환)은 어린 시절 알고 지내던 ‘규남’을 탈주병을 체포한 노력 영웅으로 둔갑시키고 사단장 직속보좌 자리까지 마련해주며 실적을 올리려 한다.하지만 ‘규남’이 본격적인 탈출을 감행하자 ‘현상’은 물러설 길 없는 추격을 시작한다."
1000083,프리즌,(주)쇼박스,"1,047","23,790,276,987","2,931,897",2016,20170323,나현,한석규 | 김래원 | 이경영 | 강신일 | 김성균 | 이승불,(주)큐로홀딩스,"액션,범죄",125,19세관람가(청소년관람불가),"1,257,773,300","168,336","4,234","1,641,165,534","194,224","4,453","3,439,513,889","403,084","4,889","3,170,344,300","369,870","4,772","987,093,300","131,499","4,551","809,719,450","108,066","4,555","808,985,100","136,337","3,363","609,911,900","81,339","3,383","934,868,387","111,341","3,611","1,938,640,180","224,529","3,854",91.0%,"55,366",8.25,"4,569","흔적도 증거도 없다! 감옥에서 시작되는 완전 범죄밤이 되면 죄수들이 밖으로 나가 대한민국 완전범죄를 만들어내는 교도소그 교도소의 권력 실세이자 왕으로 군림하는 익호(한석규).그 곳에 검거율 100%로 유명한 전직 경찰 유건(김래원)이 뺑소니, 증거인멸, 경찰 매수의 죄목으로 입소하게 되고, 특유의 깡다구와 다혈질 성격으로 익호의 눈에 띄게 된다.익호는 유건을 새로운 범죄에 앞세우며 점차 야욕을 내보이는데 …세상을 움직이는 놈들은 따로 있다감옥 문이 열리면 큰 판이 시작된다!"
1000084,말모이,롯데컬처웍스(주)롯데엔터테인먼트,"1,203","23,682,638,520","2,812,444",2018,20190109,엄유나,유해진 | 윤계상 | 김홍파 | 우현 | 김태훈 | 캐스팅,더 램프,드라마,135,12세관람가,"984,040,250","122,458","4,853","915,333,400","114,367","4,761","1,218,285,077","138,509","4,932","2,851,905,264","322,741","5,132","2,850,305,040","324,324","5,007","897,802,890","112,027","4,766","888,051,170","111,887","4,783","845,121,470","107,579","3,993","719,737,710","90,529","3,403","952,212,478","108,567","3,749",98.0%,"50,751",9.19,"4,127","까막눈 판수, 우리말에 눈뜨다! vs 조선어학회 대표 정환, ‘우리’의 소중함에 눈뜨다!1940년대 우리말이 점점 사라져가고 있던 경성.극장에서 해고된 후 아들 학비 때문에 가방을 훔치다 실패한 판수.하필 면접 보러 간 조선어학회 대표가 가방 주인 정환이다.사전 만드는데 전과자에다 까막눈이라니!그러나 판수를 반기는 회원들에 밀려 정환은 읽고 쓰기를 떼는 조건으로 그를 받아들인다.돈도 아닌 말을 대체 왜 모으나 싶었던 판수는 난생처음 글을 읽으며 우리말의 소중함에 눈뜨고,정환 또한 전국의 말을 모으는 ‘말모이’에 힘을 보태는 판수를 통해 ‘우리’의 소중함에 눈뜬다.남은 시간 한달, 바짝 조여오는 일제의 감시를 피해 ‘말모이’를 끝내야 하는데…우리말이 금지된 시대, 말과 마음이 모여 사전이 되다"
1000085,너의 결혼식,메가박스중앙(주) 플러스엠 엔터테인먼트,962,"23,670,604,369","2,820,029",2017,20180822,이석근,박보영 | 김영광 | 강기영 | 고규필 | 장성범 | 팀장,(주)필름케이,멜로드라마,110,12세관람가,"794,659,400","99,411","3,456","625,037,100","76,677","3,389","1,276,209,000","143,132","3,737","2,472,522,300","280,112","4,344","2,416,255,100","271,250","4,350","857,003,400","104,231","4,150","873,308,200","106,742","4,173","1,016,578,100","169,737","3,535","806,791,800","98,606","3,731","1,154,871,700","130,680","4,064",95.0%,"43,775",9.00,"5,252","기억하나요? 당신의 첫사랑 고3 여름, 전학생 ‘승희’(박보영)를 보고 첫눈에 반한 ‘우연’(김영광). 승희를 졸졸 쫓아다닌 끝에 마침내 공식커플로 거듭나려던 그때! 잘 지내라는 전화 한 통만 남긴 채 승희는 사라져버리고, 우연의 첫사랑은 그렇게 막을 내리는 듯했다. 1년 뒤, 승희의 흔적을 쫓아 끈질긴 노력으로 같은 대학에 합격한 우연. 그런데 그의 앞을 가로막은 건… 다름 아닌 그녀의 남.자.친.구!예술로 빗나가는 타이밍 속 다사다난한 그들의 첫사랑 연대기는 계속된다!"
1000086,스물,(주)넥스트엔터테인먼트월드(NEW),926,"23,558,988,686","3,044,134",2014,20150325,이병헌,김우빈 | 이준호 | 강하늘 | 정소민 | 이유비 | 매니저,영화나무,"드라마,멜로드라마,코메디",115,15세관람가,"981,625,100","151,161","4,212","860,554,400","114,294","4,500","1,268,802,316","160,114","4,667","2,826,752,303","358,084","5,165","2,652,125,100","334,969","5,011","809,086,100","107,313","4,572","805,211,100","107,402","4,614","922,388,300","123,777","3,860","618,857,300","81,943","3,740","1,024,870,928","128,837","3,880",86.0%,"37,210",8.62,"2,694","인기만 많은 놈 ‘치호’생활력만 강한 놈 ‘동우’ 공부만 잘하는 놈 ‘경재’ 아무것도 하지 않는 잉여의 삶을 지향하는 인기절정의 백수, 만화가가 되겠다는 꿈을 위해 쉴 틈 없이 준비하는 생활력 강한 재수생,대기업 입사가 목표인 최강 스펙의 엄친아이지만 술만 마시면 돌변하는 새내기 대학생까지인생의 가장 부끄러운 순간을 함께 한 스무살 동갑내기 세 친구의 자체발광 코미디!"
1000087,형,(주)씨제이이엔엠,993,"23,129,111,893","2,982,022",2016,20161124,권수경,조정석 | 디오 | 박신혜 | 김강현 | 지대한 | 김종환,굿초이스컷픽쳐스(주),"드라마,코메디",110,12세관람가,"574,152,500","75,882",,"1,009,937,600","136,871",,"1,309,855,652","164,294",,"2,621,334,962","318,215",,"2,659,765,800","322,030",,"911,932,500","124,258",,"897,445,500","123,744",,"1,021,237,700","175,672",,"726,691,800","100,341",,"985,841,547","123,789",,84.0%,"1,241",8.92,"3,983","“살다 보니까 니가 내 인생에 도움이 되는 날이 온다?” 뻔뻔한 사기꾼, 동생 핑계로 가석방의 기회를 물었다! 유도 국가대표 고두영(도경수)은 경기 도중 불의의 사고를 당하게 되고이 소식을 들은 사기전과 10범의 형 고두식(조정석)은 눈물의 석방 사기극을 펼친다! “형은 개뿔, 제발 내 인생에서 꺼져!” 형이 돌아오고 인생이 더 깜깜해졌다! 하루 아침에 앞이 깜깜해진 동생을 핑계로 1년간 보호자 자격으로 가석방 된 두식!.15년 동안 단 한번도 연락이 없던 뻔뻔한 형이 집으로 돌아오고 보호자는커녕 ‘두영’의 삶을 더 엉망 진창으로 만드는데….남보다 못한 형제의 예측불허 동거가 시작된다!"
1000088,극비수사,(주)쇼박스,894,"22,389,535,897","2,860,786",2015,20150618,곽경택,김윤석 | 유해진 | 송영창 | 이정은 | 장영남 | 이현수,㈜제이콘 컴퍼니,"드라마,미스터리,범죄",108,15세관람가,"1,380,352,500","181,737","3,979","1,672,712,386","205,567","4,278","3,394,067,661","412,599","4,945","2,979,945,000","363,234","4,841","1,132,427,300","150,695","4,539","1,023,497,500","137,205","4,526","908,109,100","137,384","3,540","678,930,700","90,688","3,019","908,219,006","114,215","3,113","1,706,434,899","209,996","3,272",88.0%,"40,568",8.35,"2,765","1978년 부산에서 일어난 실제 이야기한 아이가 유괴된 후, 수사가 시작되고 아이 부모의 특별 요청으로 담당이 된 공길용 형사는 아이를 보호하기 위해 극비 수사를 진행하기로 한다. 한편, 가족들은 유명한 점술집을 돌아다니며 아이의 생사여부를 확인하지만 이미 아이가 죽었다는 절망적인 답만 듣게 되고, 마지막으로 도사 김중산을 찾아간다. “분명히 살아 있습니다”아이의 사주를 풀어보던 김도사는 아직 아이가 살아있고, 보름 째 되는 날 범인으로부터 첫 연락이 온다고 확신한다. 보름째 되는 날, 김도사의 말대로 연락이 오고, 범인이 보낸 단서로 아이가 살아있음을 확신한 공형사는 김도사의 말을 믿게 된다. 하지만 한 달이 지나도록 수사는 진전되지 않고, 모두가 아이의 생사 보다 범인 찾기에 혈안이 된 상황 속에 공형사와 김도사 두 사람만이 아이를 살리기 위한 수사를 계속 진행하는데…“6월, 도사는 예언하고 형사는 움직인다”"
